"Anio","Cve_estado","Estado","Tipo_delito","Casos"
"2016",8,"Chihuahua","Rapto",0
"2016",8,"Chihuahua","Robo",13475
"2016",8,"Chihuahua","Secuestro",9
"2016",8,"Chihuahua","Trafico de menores",0
"2016",8,"Chihuahua","Trata de personas",28
"2016",8,"Chihuahua","Violacion equiparada",205
"2016",8,"Chihuahua","Violacion simple",703
"2016",8,"Chihuahua","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2016",8,"Chihuahua","Violencia familiar",11960
"2017",8,"Chihuahua","Aborto",13
"2017",8,"Chihuahua","Abuso de confianza",766
"2017",8,"Chihuahua","Abuso sexual",1182
"2017",8,"Chihuahua","Acoso sexual",0
"2017",8,"Chihuahua","Allanamiento de morada",542
"2017",8,"Chihuahua","Amenazas",2782
"2017",8,"Chihuahua","Contra el medio ambiente",30
"2017",8,"Chihuahua","Corrupcion de menores",138
"2017",8,"Chihuahua","Daño a la propiedad",6960
"2017",8,"Chihuahua","Delitos cometidos por servidores publicos",749
"2017",8,"Chihuahua","Despojo",780
"2017",8,"Chihuahua","Electorales",22
"2017",8,"Chihuahua","Evasion de presos",5
"2017",8,"Chihuahua","Extorsion",16
"2017",8,"Chihuahua","Falsedad",201
"2017",8,"Chihuahua","Falsificacion",479
"2017",8,"Chihuahua","Feminicidio",11
"2017",8,"Chihuahua","Fraude",2495
"2017",8,"Chihuahua","Homicidio",1908
"2017",8,"Chihuahua","Hostigamiento sexual",174
"2017",8,"Chihuahua","Incesto",4
"2017",8,"Chihuahua","Incumplimiento de obligaciones de asistencia familiar",1842
"2017",8,"Chihuahua","Lesiones",4778
"2017",8,"Chihuahua","Narcomenudeo",8019
"2017",8,"Chihuahua","Otros delitos contra el patrimonio",125
"2017",8,"Chihuahua","Otros delitos contra la familia",0
"2017",8,"Chihuahua","Otros delitos contra la sociedad",0
"2017",8,"Chihuahua","Otros delitos del Fuero Comun",3825
"2017",8,"Chihuahua","Otros delitos que atentan contra la libertad personal",670
"2017",8,"Chihuahua","Otros delitos que atentan contra la libertad y la seguridad sexual",70
"2017",8,"Chihuahua","Otros delitos que atentan contra la vida y la integridad corporal",253
"2017",8,"Chihuahua","Rapto",0
"2017",8,"Chihuahua","Robo",17366
"2017",8,"Chihuahua","Secuestro",15
"2017",8,"Chihuahua","Trafico de menores",2
"2017",8,"Chihuahua","Trata de personas",29
"2017",8,"Chihuahua","Violacion equiparada",212
"2017",8,"Chihuahua","Violacion simple",773
"2017",8,"Chihuahua","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2017",8,"Chihuahua","Violencia familiar",11583
"2018",8,"Chihuahua","Aborto",10
"2018",8,"Chihuahua","Abuso de confianza",761
"2018",8,"Chihuahua","Abuso sexual",1301
"2018",8,"Chihuahua","Acoso sexual",0
"2018",8,"Chihuahua","Allanamiento de morada",920
"2018",8,"Chihuahua","Amenazas",3006
"2018",8,"Chihuahua","Contra el medio ambiente",32
"2018",8,"Chihuahua","Corrupcion de menores",108
"2018",8,"Chihuahua","Daño a la propiedad",7059
"2018",8,"Chihuahua","Delitos cometidos por servidores publicos",874
"2018",8,"Chihuahua","Despojo",759
"2018",8,"Chihuahua","Electorales",33
"2018",8,"Chihuahua","Evasion de presos",17
"2018",8,"Chihuahua","Extorsion",8
"2018",8,"Chihuahua","Falsedad",190
"2018",8,"Chihuahua","Falsificacion",371
"2018",8,"Chihuahua","Feminicidio",44
"2018",8,"Chihuahua","Fraude",2704
"2018",8,"Chihuahua","Homicidio",2087
"2018",8,"Chihuahua","Hostigamiento sexual",173
"2018",8,"Chihuahua","Incesto",0
"2018",8,"Chihuahua","Incumplimiento de obligaciones de asistencia familiar",2135
"2018",8,"Chihuahua","Lesiones",4845
"2018",8,"Chihuahua","Narcomenudeo",7532
"2018",8,"Chihuahua","Otros delitos contra el patrimonio",140
"2018",8,"Chihuahua","Otros delitos contra la familia",1
"2018",8,"Chihuahua","Otros delitos contra la sociedad",0
"2018",8,"Chihuahua","Otros delitos del Fuero Comun",3902
"2018",8,"Chihuahua","Otros delitos que atentan contra la libertad personal",638
"2018",8,"Chihuahua","Otros delitos que atentan contra la libertad y la seguridad sexual",217
"2018",8,"Chihuahua","Otros delitos que atentan contra la vida y la integridad corporal",209
"2018",8,"Chihuahua","Rapto",0
"2018",8,"Chihuahua","Robo",16509
"2018",8,"Chihuahua","Secuestro",10
"2018",8,"Chihuahua","Trafico de menores",0
"2018",8,"Chihuahua","Trata de personas",25
"2018",8,"Chihuahua","Violacion equiparada",218
"2018",8,"Chihuahua","Violacion simple",803
"2018",8,"Chihuahua","Violencia de genero en todas sus modalidades distinta a la violencia familiar",30
"2018",8,"Chihuahua","Violencia familiar",11227
"2019",8,"Chihuahua","Aborto",8
"2019",8,"Chihuahua","Abuso de confianza",818
"2019",8,"Chihuahua","Abuso sexual",1379
"2019",8,"Chihuahua","Acoso sexual",0
"2019",8,"Chihuahua","Allanamiento de morada",940
"2019",8,"Chihuahua","Amenazas",3640
"2019",8,"Chihuahua","Contra el medio ambiente",59
"2019",8,"Chihuahua","Corrupcion de menores",102
"2019",8,"Chihuahua","Daño a la propiedad",8101
"2019",8,"Chihuahua","Delitos cometidos por servidores publicos",791
"2019",8,"Chihuahua","Despojo",829
"2019",8,"Chihuahua","Electorales",4
"2019",8,"Chihuahua","Evasion de presos",24
"2019",8,"Chihuahua","Extorsion",18
"2019",8,"Chihuahua","Falsedad",229
"2019",8,"Chihuahua","Falsificacion",492
"2019",8,"Chihuahua","Feminicidio",29
"2019",8,"Chihuahua","Fraude",3045
"2019",8,"Chihuahua","Homicidio",2449
"2019",8,"Chihuahua","Hostigamiento sexual",179
"2019",8,"Chihuahua","Incesto",2
"2019",8,"Chihuahua","Incumplimiento de obligaciones de asistencia familiar",1857
"2019",8,"Chihuahua","Lesiones",5782
"2019",8,"Chihuahua","Narcomenudeo",7602
"2019",8,"Chihuahua","Otros delitos contra el patrimonio",523
"2019",8,"Chihuahua","Otros delitos contra la familia",10
"2019",8,"Chihuahua","Otros delitos contra la sociedad",0
"2019",8,"Chihuahua","Otros delitos del Fuero Comun",3302
"2019",8,"Chihuahua","Otros delitos que atentan contra la libertad personal",685
"2019",8,"Chihuahua","Otros delitos que atentan contra la libertad y la seguridad sexual",241
"2019",8,"Chihuahua","Otros delitos que atentan contra la vida y la integridad corporal",317
"2019",8,"Chihuahua","Rapto",0
"2019",8,"Chihuahua","Robo",16182
"2019",8,"Chihuahua","Secuestro",16
"2019",8,"Chihuahua","Trafico de menores",3
"2019",8,"Chihuahua","Trata de personas",44
"2019",8,"Chihuahua","Violacion equiparada",274
"2019",8,"Chihuahua","Violacion simple",859
"2019",8,"Chihuahua","Violencia de genero en todas sus modalidades distinta a la violencia familiar",30
"2019",8,"Chihuahua","Violencia familiar",10968
"2020",8,"Chihuahua","Aborto",9
"2020",8,"Chihuahua","Abuso de confianza",808
"2020",8,"Chihuahua","Abuso sexual",1293
"2020",8,"Chihuahua","Acoso sexual",0
"2020",8,"Chihuahua","Allanamiento de morada",897
"2020",8,"Chihuahua","Amenazas",2976
"2020",8,"Chihuahua","Contra el medio ambiente",87
"2020",8,"Chihuahua","Corrupcion de menores",90
"2020",8,"Chihuahua","Daño a la propiedad",7512
"2020",8,"Chihuahua","Delitos cometidos por servidores publicos",1704
"2020",8,"Chihuahua","Despojo",838
"2020",8,"Chihuahua","Electorales",0
"2020",8,"Chihuahua","Evasion de presos",9
"2020",8,"Chihuahua","Extorsion",16
"2020",8,"Chihuahua","Falsedad",173
"2020",8,"Chihuahua","Falsificacion",876
"2020",8,"Chihuahua","Feminicidio",30
"2020",8,"Chihuahua","Fraude",2783
"2020",8,"Chihuahua","Homicidio",2565
"2020",8,"Chihuahua","Hostigamiento sexual",161
"2020",8,"Chihuahua","Incesto",0
"2020",8,"Chihuahua","Incumplimiento de obligaciones de asistencia familiar",1559
"2020",8,"Chihuahua","Lesiones",5176
"2020",8,"Chihuahua","Narcomenudeo",7995
"2020",8,"Chihuahua","Otros delitos contra el patrimonio",612
"2020",8,"Chihuahua","Otros delitos contra la familia",18
"2020",8,"Chihuahua","Otros delitos contra la sociedad",0
"2020",8,"Chihuahua","Otros delitos del Fuero Comun",1766
"2020",8,"Chihuahua","Otros delitos que atentan contra la libertad personal",699
"2020",8,"Chihuahua","Otros delitos que atentan contra la libertad y la seguridad sexual",337
"2020",8,"Chihuahua","Otros delitos que atentan contra la vida y la integridad corporal",473
"2020",8,"Chihuahua","Rapto",0
"2020",8,"Chihuahua","Robo",12911
"2020",8,"Chihuahua","Secuestro",20
"2020",8,"Chihuahua","Trafico de menores",3
"2020",8,"Chihuahua","Trata de personas",26
"2020",8,"Chihuahua","Violacion equiparada",248
"2020",8,"Chihuahua","Violacion simple",833
"2020",8,"Chihuahua","Violencia de genero en todas sus modalidades distinta a la violencia familiar",32
"2020",8,"Chihuahua","Violencia familiar",11293
"2021",8,"Chihuahua","Aborto",6
"2021",8,"Chihuahua","Abuso de confianza",1005
"2021",8,"Chihuahua","Abuso sexual",1691
"2021",8,"Chihuahua","Acoso sexual",0
"2021",8,"Chihuahua","Allanamiento de morada",1037
"2021",8,"Chihuahua","Amenazas",3747
"2021",8,"Chihuahua","Contra el medio ambiente",102
"2021",8,"Chihuahua","Corrupcion de menores",76
"2021",8,"Chihuahua","Daño a la propiedad",8501
"2021",8,"Chihuahua","Delitos cometidos por servidores publicos",1374
"2021",8,"Chihuahua","Despojo",960
"2021",8,"Chihuahua","Electorales",64
"2021",8,"Chihuahua","Evasion de presos",2
"2021",8,"Chihuahua","Extorsion",20
"2021",8,"Chihuahua","Falsedad",222
"2021",8,"Chihuahua","Falsificacion",1308
"2021",8,"Chihuahua","Feminicidio",44
"2021",8,"Chihuahua","Fraude",4144
"2021",8,"Chihuahua","Homicidio",2384
"2021",8,"Chihuahua","Hostigamiento sexual",221
"2021",8,"Chihuahua","Incesto",2
"2021",8,"Chihuahua","Incumplimiento de obligaciones de asistencia familiar",1879
"2021",8,"Chihuahua","Lesiones",6213
"2021",8,"Chihuahua","Narcomenudeo",5101
"2021",8,"Chihuahua","Otros delitos contra el patrimonio",832
"2021",8,"Chihuahua","Otros delitos contra la familia",33
"2021",8,"Chihuahua","Otros delitos contra la sociedad",1
"2021",8,"Chihuahua","Otros delitos del Fuero Comun",1765
"2021",8,"Chihuahua","Otros delitos que atentan contra la libertad personal",651
"2021",8,"Chihuahua","Otros delitos que atentan contra la libertad y la seguridad sexual",375
"2021",8,"Chihuahua","Otros delitos que atentan contra la vida y la integridad corporal",403
"2021",8,"Chihuahua","Rapto",0
"2021",8,"Chihuahua","Robo",14416
"2021",8,"Chihuahua","Secuestro",33
"2021",8,"Chihuahua","Trafico de menores",2
"2021",8,"Chihuahua","Trata de personas",20
"2021",8,"Chihuahua","Violacion equiparada",309
"2021",8,"Chihuahua","Violacion simple",1047
"2021",8,"Chihuahua","Violencia de genero en todas sus modalidades distinta a la violencia familiar",31
"2021",8,"Chihuahua","Violencia familiar",12968
"2022",8,"Chihuahua","Aborto",0
"2022",8,"Chihuahua","Abuso de confianza",92
"2022",8,"Chihuahua","Abuso sexual",88
"2022",8,"Chihuahua","Acoso sexual",0
"2022",8,"Chihuahua","Allanamiento de morada",89
"2022",8,"Chihuahua","Amenazas",275
"2022",8,"Chihuahua","Contra el medio ambiente",1
"2022",8,"Chihuahua","Corrupcion de menores",4
"2022",8,"Chihuahua","Daño a la propiedad",547
"2022",8,"Chihuahua","Delitos cometidos por servidores publicos",71
"2022",8,"Chihuahua","Despojo",63
"2022",8,"Chihuahua","Electorales",0
"2022",8,"Chihuahua","Evasion de presos",0
"2022",8,"Chihuahua","Extorsion",1
"2022",8,"Chihuahua","Falsedad",13
"2022",8,"Chihuahua","Falsificacion",54
"2022",8,"Chihuahua","Feminicidio",3
"2022",8,"Chihuahua","Fraude",416
"2022",8,"Chihuahua","Homicidio",142
"2022",8,"Chihuahua","Hostigamiento sexual",12
"2022",8,"Chihuahua","Incesto",0
"2022",8,"Chihuahua","Incumplimiento de obligaciones de asistencia familiar",144
"2022",8,"Chihuahua","Lesiones",350
"2022",8,"Chihuahua","Narcomenudeo",331
"2022",8,"Chihuahua","Otros delitos contra el patrimonio",153
"2022",8,"Chihuahua","Otros delitos contra la familia",3
"2022",8,"Chihuahua","Otros delitos contra la sociedad",0
"2022",8,"Chihuahua","Otros delitos del Fuero Comun",106
"2022",8,"Chihuahua","Otros delitos que atentan contra la libertad personal",85
"2022",8,"Chihuahua","Otros delitos que atentan contra la libertad y la seguridad sexual",52
"2022",8,"Chihuahua","Otros delitos que atentan contra la vida y la integridad corporal",27
"2022",8,"Chihuahua","Rapto",0
"2022",8,"Chihuahua","Robo",1229
"2022",8,"Chihuahua","Secuestro",3
"2022",8,"Chihuahua","Trafico de menores",0
"2022",8,"Chihuahua","Trata de personas",3
"2022",8,"Chihuahua","Violacion equiparada",16
"2022",8,"Chihuahua","Violacion simple",72
"2022",8,"Chihuahua","Violencia de genero en todas sus modalidades distinta a la violencia familiar",1
"2022",8,"Chihuahua","Violencia familiar",913
"2015",9,"Ciudad de Mexico","Aborto",131
"2015",9,"Ciudad de Mexico","Abuso de confianza",2705
"2015",9,"Ciudad de Mexico","Abuso sexual",1646
"2015",9,"Ciudad de Mexico","Acoso sexual",33
"2015",9,"Ciudad de Mexico","Allanamiento de morada",615
"2015",9,"Ciudad de Mexico","Amenazas",9860
"2015",9,"Ciudad de Mexico","Contra el medio ambiente",593
"2015",9,"Ciudad de Mexico","Corrupcion de menores",182
"2015",9,"Ciudad de Mexico","Daño a la propiedad",9518
"2015",9,"Ciudad de Mexico","Delitos cometidos por servidores publicos",3142
"2015",9,"Ciudad de Mexico","Despojo",3248
"2015",9,"Ciudad de Mexico","Electorales",20
"2015",9,"Ciudad de Mexico","Evasion de presos",23
"2015",9,"Ciudad de Mexico","Extorsion",639
"2015",9,"Ciudad de Mexico","Falsedad",477
"2015",9,"Ciudad de Mexico","Falsificacion",4625
"2015",9,"Ciudad de Mexico","Feminicidio",56
"2015",9,"Ciudad de Mexico","Fraude",11691
"2015",9,"Ciudad de Mexico","Homicidio",1585
"2015",9,"Ciudad de Mexico","Hostigamiento sexual",0
"2015",9,"Ciudad de Mexico","Incesto",0
"2015",9,"Ciudad de Mexico","Incumplimiento de obligaciones de asistencia familiar",873
"2015",9,"Ciudad de Mexico","Lesiones",11262
"2015",9,"Ciudad de Mexico","Narcomenudeo",1522
"2015",9,"Ciudad de Mexico","Otros delitos contra el patrimonio",0
"2015",9,"Ciudad de Mexico","Otros delitos contra la familia",990
"2015",9,"Ciudad de Mexico","Otros delitos contra la sociedad",15
"2015",9,"Ciudad de Mexico","Otros delitos del Fuero Comun",9215
"2015",9,"Ciudad de Mexico","Otros delitos que atentan contra la libertad personal",678
"2015",9,"Ciudad de Mexico","Otros delitos que atentan contra la libertad y la seguridad sexual",8
"2015",9,"Ciudad de Mexico","Otros delitos que atentan contra la vida y la integridad corporal",0
"2015",9,"Ciudad de Mexico","Rapto",5
"2015",9,"Ciudad de Mexico","Robo",77435
"2015",9,"Ciudad de Mexico","Secuestro",55
"2015",9,"Ciudad de Mexico","Trafico de menores",4
"2015",9,"Ciudad de Mexico","Trata de personas",36
"2015",9,"Ciudad de Mexico","Violacion equiparada",67
"2015",9,"Ciudad de Mexico","Violacion simple",644
"2015",9,"Ciudad de Mexico","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2015",9,"Ciudad de Mexico","Violencia familiar",16103
"2016",9,"Ciudad de Mexico","Aborto",115
"2016",9,"Ciudad de Mexico","Abuso de confianza",3213
"2016",9,"Ciudad de Mexico","Abuso sexual",1875
"2016",9,"Ciudad de Mexico","Acoso sexual",181
"2016",9,"Ciudad de Mexico","Allanamiento de morada",752
"2016",9,"Ciudad de Mexico","Amenazas",9914
"2016",9,"Ciudad de Mexico","Contra el medio ambiente",726
"2016",9,"Ciudad de Mexico","Corrupcion de menores",165
"2016",9,"Ciudad de Mexico","Daño a la propiedad",10182
"2016",9,"Ciudad de Mexico","Delitos cometidos por servidores publicos",3323
"2016",9,"Ciudad de Mexico","Despojo",3366
"2016",9,"Ciudad de Mexico","Electorales",108
"2016",9,"Ciudad de Mexico","Evasion de presos",14
"2016",9,"Ciudad de Mexico","Extorsion",608
"2016",9,"Ciudad de Mexico","Falsedad",583
"2016",9,"Ciudad de Mexico","Falsificacion",5542
"2016",9,"Ciudad de Mexico","Feminicidio",46
"2016",9,"Ciudad de Mexico","Fraude",11472
"2016",9,"Ciudad de Mexico","Homicidio",1594
"2016",9,"Ciudad de Mexico","Hostigamiento sexual",0
"2016",9,"Ciudad de Mexico","Incesto",0
"2016",9,"Ciudad de Mexico","Incumplimiento de obligaciones de asistencia familiar",1035
"2016",9,"Ciudad de Mexico","Lesiones",10668
"2016",9,"Ciudad de Mexico","Narcomenudeo",1405
"2016",9,"Ciudad de Mexico","Otros delitos contra el patrimonio",0
"2016",9,"Ciudad de Mexico","Otros delitos contra la familia",887
"2016",9,"Ciudad de Mexico","Otros delitos contra la sociedad",55
"2016",9,"Ciudad de Mexico","Otros delitos del Fuero Comun",10543
"2016",9,"Ciudad de Mexico","Otros delitos que atentan contra la libertad personal",699
"2016",9,"Ciudad de Mexico","Otros delitos que atentan contra la libertad y la seguridad sexual",15
"2016",9,"Ciudad de Mexico","Otros delitos que atentan contra la vida y la integridad corporal",0
"2016",9,"Ciudad de Mexico","Rapto",4
"2016",9,"Ciudad de Mexico","Robo",81555
"2016",9,"Ciudad de Mexico","Secuestro",46
"2016",9,"Ciudad de Mexico","Trafico de menores",5
"2016",9,"Ciudad de Mexico","Trata de personas",29
"2016",9,"Ciudad de Mexico","Violacion equiparada",66
"2016",9,"Ciudad de Mexico","Violacion simple",503
"2016",9,"Ciudad de Mexico","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2016",9,"Ciudad de Mexico","Violencia familiar",18426
"2017",9,"Ciudad de Mexico","Aborto",84
"2017",9,"Ciudad de Mexico","Abuso de confianza",3683
"2017",9,"Ciudad de Mexico","Abuso sexual",1526
"2017",9,"Ciudad de Mexico","Acoso sexual",208
"2017",9,"Ciudad de Mexico","Allanamiento de morada",772
"2017",9,"Ciudad de Mexico","Amenazas",9304
"2017",9,"Ciudad de Mexico","Contra el medio ambiente",972
"2017",9,"Ciudad de Mexico","Corrupcion de menores",126
"2017",9,"Ciudad de Mexico","Daño a la propiedad",10826
"2017",9,"Ciudad de Mexico","Delitos cometidos por servidores publicos",2916
"2017",9,"Ciudad de Mexico","Despojo",3427
"2017",9,"Ciudad de Mexico","Electorales",621
"2017",9,"Ciudad de Mexico","Evasion de presos",7
"2017",9,"Ciudad de Mexico","Extorsion",490
"2017",9,"Ciudad de Mexico","Falsedad",380
"2017",9,"Ciudad de Mexico","Falsificacion",7471
"2017",9,"Ciudad de Mexico","Feminicidio",37
"2017",9,"Ciudad de Mexico","Fraude",11897
"2017",9,"Ciudad de Mexico","Homicidio",1816
"2017",9,"Ciudad de Mexico","Hostigamiento sexual",0
"2017",9,"Ciudad de Mexico","Incesto",0
"2017",9,"Ciudad de Mexico","Incumplimiento de obligaciones de asistencia familiar",654
"2017",9,"Ciudad de Mexico","Lesiones",11273
"2017",9,"Ciudad de Mexico","Narcomenudeo",2625
"2017",9,"Ciudad de Mexico","Otros delitos contra el patrimonio",0
"2017",9,"Ciudad de Mexico","Otros delitos contra la familia",886
"2017",9,"Ciudad de Mexico","Otros delitos contra la sociedad",56
"2017",9,"Ciudad de Mexico","Otros delitos del Fuero Comun",9674
"2017",9,"Ciudad de Mexico","Otros delitos que atentan contra la libertad personal",892
"2017",9,"Ciudad de Mexico","Otros delitos que atentan contra la libertad y la seguridad sexual",12
"2017",9,"Ciudad de Mexico","Otros delitos que atentan contra la vida y la integridad corporal",0
"2017",9,"Ciudad de Mexico","Rapto",2
